"","word","freq","logfreq","mlu","wordcount","args"
"5283","manubrio",6.80156435980275e-06,-11.8983579193282,7.5,8,"Italian"
"5284","manuel",1.70039108995069e-05,-10.982067187454,2.2,6,"Italian"
"5285","Manuel",8.16187723176331e-05,-9.41345126954016,5.625,6,"Italian"
"5286","Manuela",1.36031287196055e-05,-11.2052107387682,7.25,7,"Italian"
"5287","Manuele",4.08093861588165e-05,-10.1065984501001,6.83333333333333,7,"Italian"
"5288","manuelito",6.80156435980275e-06,-11.8983579193282,4.5,9,"Italian"
"5289","Manuelito",3.40078217990138e-06,-12.5915050998881,4,9,"Italian"
"5290","mao",1.70039108995069e-05,-10.982067187454,5.6,3,"Italian"
"5291","mar",3.40078217990138e-06,-12.5915050998881,4,3,"Italian"
"5292","Mar",3.40078217990138e-06,-12.5915050998881,2,3,"Italian"
"5293","marca",3.40078217990138e-06,-12.5915050998881,4,5,"Italian"
"5294","Marcello",3.40078217990138e-06,-12.5915050998881,14,8,"Italian"
"5295","marci",3.40078217990138e-06,-12.5915050998881,1,5,"Italian"
"5296","marcia",3.40078217990138e-06,-12.5915050998881,5,6,"Italian"
"5297","Marco",0.0027036218330216,-5.91316298523377,6.75220125786164,5,"Italian"
"5298","mare",0.000625743921101853,-7.37656934227912,7.73369565217391,4,"Italian"
"5299","marea",3.40078217990138e-06,-12.5915050998881,10,5,"Italian"
"5300","Marella",1.02023465397041e-05,-11.49289281122,2.66666666666667,7,"Italian"
"5301","margherita",3.74086039789152e-05,-10.1936098270897,7.81818181818182,10,"Italian"
"5302","margherite",3.40078217990138e-06,-12.5915050998881,3,10,"Italian"
"5303","margine",3.40078217990138e-06,-12.5915050998881,6,7,"Italian"
"5304","Maria",2.38054752593096e-05,-10.6455949508328,3.42857142857143,5,"Italian"
"5305","Mariarosa",3.40078217990138e-06,-12.5915050998881,3,9,"Italian"
"5306","marina",6.80156435980275e-06,-11.8983579193282,13,6,"Italian"
"5307","Marina",1.36031287196055e-05,-11.2052107387682,4.25,6,"Italian"
"5308","marinaretto",3.40078217990138e-06,-12.5915050998881,5,11,"Italian"
"5309","Mario",2.38054752593096e-05,-10.6455949508328,7.85714285714286,5,"Italian"
"5310","marionetta",3.40078217990138e-06,-12.5915050998881,16,10,"Italian"
"5311","marionette",6.80156435980275e-06,-11.8983579193282,10,10,"Italian"
"5312","marito",2.38054752593096e-05,-10.6455949508328,9.28571428571429,6,"Italian"
"5313","marmellata",3.74086039789152e-05,-10.1936098270897,9.54545454545454,10,"Italian"
"5314","marmittone",3.40078217990138e-06,-12.5915050998881,5,10,"Italian"
"5315","marmo",1.36031287196055e-05,-11.2052107387682,6.5,5,"Italian"
"5316","Maro",3.40078217990138e-06,-12.5915050998881,2,4,"Italian"
"5317","marocchino",3.40078217990138e-06,-12.5915050998881,8,10,"Italian"
"5318","marr",3.40078217990138e-06,-12.5915050998881,2,4,"Italian"
"5319","marrone",0.00017343989117497,-8.65967946716378,4.86274509803922,7,"Italian"
"5320","marroni",1.36031287196055e-05,-11.2052107387682,10.25,7,"Italian"
"5321","Marsala",1.36031287196055e-05,-11.2052107387682,7.5,7,"Italian"
"5322","Marta",2.04046930794083e-05,-10.79974563066,5.5,5,"Italian"
"5323","martedì",3.40078217990138e-06,-12.5915050998881,8,7,"Italian"
"5324","martellare",3.40078217990138e-06,-12.5915050998881,10,10,"Italian"
"5325","martellata",6.80156435980275e-06,-11.8983579193282,6.5,10,"Italian"
"5326","martelli",3.40078217990138e-06,-12.5915050998881,15,8,"Italian"
"5327","martello",3.06070396191124e-05,-10.3942805225519,7.77777777777778,8,"Italian"
"5328","Martina",0.000513518109165108,-7.57422526307318,6.58940397350993,7,"Italian"
"5329","Martini",3.40078217990138e-06,-12.5915050998881,7,7,"Italian"
"5330","Martino",3.06070396191124e-05,-10.3942805225519,4.66666666666667,7,"Italian"
"5331","marziano",3.40078217990138e-06,-12.5915050998881,9,8,"Italian"
"5332","marzo",3.40078217990138e-06,-12.5915050998881,14,5,"Italian"
"5333","mascalzoncelli",3.40078217990138e-06,-12.5915050998881,15,14,"Italian"
"5334","mascalzone",3.40078217990138e-06,-12.5915050998881,6,10,"Italian"
"5335","mascalzoni",3.40078217990138e-06,-12.5915050998881,2,10,"Italian"
"5336","maschera",4.76109505186193e-05,-9.95244777027284,8.21428571428571,8,"Italian"
"5337","maschere",3.40078217990138e-06,-12.5915050998881,12,8,"Italian"
"5338","maschietto",1.36031287196055e-05,-11.2052107387682,4.25,10,"Italian"
"5339","maschio",1.02023465397041e-05,-11.49289281122,7,7,"Italian"
"5340","massa",3.40078217990138e-06,-12.5915050998881,15,5,"Italian"
"5341","Massimiliano",1.36031287196055e-05,-11.2052107387682,20.5,12,"Italian"
"5342","massimo",3.40078217990138e-06,-12.5915050998881,10,7,"Italian"
"5343","Massimo",2.04046930794083e-05,-10.79974563066,4.16666666666667,7,"Italian"
"5344","masso",3.40078217990138e-06,-12.5915050998881,8,5,"Italian"
"5345","masticala",6.80156435980275e-06,-11.8983579193282,10,9,"Italian"
"5346","masticare",6.80156435980275e-06,-11.8983579193282,13.5,9,"Italian"
"5347","Matco",3.40078217990138e-06,-12.5915050998881,6,5,"Italian"
"5348","matello",3.40078217990138e-06,-12.5915050998881,1,7,"Italian"
"5349","Matello",3.40078217990138e-06,-12.5915050998881,3,7,"Italian"
"5350","matematica",3.40078217990138e-06,-12.5915050998881,9,10,"Italian"
"5351","materassino",3.40078217990138e-06,-12.5915050998881,8,11,"Italian"
"5352","materna",1.02023465397041e-05,-11.49289281122,9,7,"Italian"
"5353","Matilde",1.36031287196055e-05,-11.2052107387682,12.5,7,"Italian"
"5354","matita",0.000166638326815167,-8.69968480177748,8.97959183673469,6,"Italian"
"5355","matite",6.12140792382248e-05,-9.70113334199194,9.22222222222222,6,"Italian"
"5356","matrigna",1.02023465397041e-05,-11.49289281122,5.66666666666667,8,"Italian"
"5357","matrimonio",1.70039108995069e-05,-10.982067187454,13.2,10,"Italian"
"5358","matta",6.80156435980275e-06,-11.8983579193282,4.5,5,"Italian"
"5359","mattarello",3.40078217990138e-06,-12.5915050998881,8,10,"Italian"
"5360","Matteo",2.7206257439211e-05,-10.5120635582083,5.875,6,"Italian"
"5361","matti",1.36031287196055e-05,-11.2052107387682,17.25,5,"Italian"
"5362","Mattia",1.36031287196055e-05,-11.2052107387682,2.5,6,"Italian"
"5363","mattiamo",3.40078217990138e-06,-12.5915050998881,5,8,"Italian"
"5364","mattina",0.000112225811936745,-9.09499753842162,9.24242424242424,7,"Italian"
"5365","mattine",1.02023465397041e-05,-11.49289281122,13.3333333333333,7,"Italian"
"5366","mattino",1.70039108995069e-05,-10.982067187454,7,7,"Italian"
"5367","matto",2.38054752593096e-05,-10.6455949508328,8.42857142857143,5,"Italian"
"5368","mattonelle",3.40078217990138e-06,-12.5915050998881,9,10,"Italian"
"5369","mattoni",1.70039108995069e-05,-10.982067187454,11.6,7,"Italian"
"5370","matura",3.40078217990138e-06,-12.5915050998881,1,6,"Italian"
"5371","mature",6.80156435980275e-06,-11.8983579193282,3,6,"Italian"
"5372","matusso",3.40078217990138e-06,-12.5915050998881,12,7,"Italian"
"5373","Maura",3.40078217990138e-06,-12.5915050998881,8,5,"Italian"
"5374","Mauri",2.7206257439211e-05,-10.5120635582083,5.75,5,"Italian"
"5375","Mauriglio",1.02023465397041e-05,-11.49289281122,7.33333333333333,9,"Italian"
"5376","Maurilio",1.70039108995069e-05,-10.982067187454,4.2,8,"Italian"
"5377","Maurizio",1.02023465397041e-05,-11.49289281122,8.33333333333333,8,"Italian"
"5378","Mauro",1.02023465397041e-05,-11.49289281122,7.66666666666667,5,"Italian"
"5379","mazza",1.02023465397041e-05,-11.49289281122,6.33333333333333,5,"Italian"
"5380","mazze",3.40078217990138e-06,-12.5915050998881,4,5,"Italian"
"5381","mazzi",3.40078217990138e-06,-12.5915050998881,3,5,"Italian"
"5382","mazzo",1.02023465397041e-05,-11.49289281122,7.33333333333333,5,"Italian"
"5383","me",0.00190443802074477,-6.26356831615891,8.82142857142857,2,"Italian"
"5384","Me",6.80156435980275e-06,-11.8983579193282,13.5,2,"Italian"
"5385","mè",3.40078217990138e-06,-12.5915050998881,7,2,"Italian"
"5386","mea",6.80156435980275e-06,-11.8983579193282,5,3,"Italian"
"5387","meccanico",2.04046930794083e-05,-10.79974563066,8.5,9,"Italian"
"5388","medaglia",2.38054752593096e-05,-10.6455949508328,6,8,"Italian"
"5389","medaglietta",2.04046930794083e-05,-10.79974563066,17.6666666666667,11,"Italian"
"5390","media",3.40078217990138e-06,-12.5915050998881,6,5,"Italian"
"5391","medicina",4.42101683387179e-05,-10.0265557424266,7.92307692307692,8,"Italian"
"5392","medicine",1.70039108995069e-05,-10.982067187454,8.6,8,"Italian"
"5393","medico",3.40078217990138e-06,-12.5915050998881,10,6,"Italian"
"5394","medio",3.40078217990138e-06,-12.5915050998881,4,5,"Italian"
"5395","medusa",3.40078217990138e-06,-12.5915050998881,5,6,"Italian"
"5396","meer",3.40078217990138e-06,-12.5915050998881,10,4,"Italian"
"5397","Meer",3.40078217990138e-06,-12.5915050998881,6,4,"Italian"
"5398","meglio",0.00029586804965142,-8.12559698123352,8,6,"Italian"
"5399","mela",0.000299268831831321,-8.1141682854099,5.61363636363636,4,"Italian"
"5400","Melampo",1.70039108995069e-05,-10.982067187454,4.4,7,"Italian"
"5401","Melania",3.06070396191124e-05,-10.3942805225519,6.55555555555556,7,"Italian"
"5402","melanzana",1.02023465397041e-05,-11.49289281122,1.66666666666667,9,"Italian"
"5403","melanzane",3.40078217990138e-06,-12.5915050998881,13,9,"Italian"
"5404","mele",7.14164257779289e-05,-9.54698266216468,5.71428571428571,4,"Italian"
"5405","Melissa",2.38054752593096e-05,-10.6455949508328,5.57142857142857,7,"Italian"
"5406","melograno",3.40078217990138e-06,-12.5915050998881,5,9,"Italian"
"5407","melone",1.02023465397041e-05,-11.49289281122,8.33333333333333,6,"Italian"
"5408","meloni",3.40078217990138e-06,-12.5915050998881,12,6,"Italian"
"5409","memmè",3.40078217990138e-06,-12.5915050998881,5,5,"Italian"
"5410","Memo",3.40078217990138e-06,-12.5915050998881,8,4,"Italian"
"5411","memoria",3.40078217990138e-05,-10.2889200068941,12.5,7,"Italian"
"5412","meno",0.000170039108995069,-8.67948209445996,7.34,4,"Italian"
"5413","menomale",1.36031287196055e-05,-11.2052107387682,6,8,"Italian"
"5414","mensola",1.36031287196055e-05,-11.2052107387682,3.25,7,"Italian"
"5415","mente",4.08093861588165e-05,-10.1065984501001,14,5,"Italian"
"5416","mento",3.40078217990138e-06,-12.5915050998881,6,5,"Italian"
"5417","mentre",0.000105424247576943,-9.15751789540296,11.5161290322581,6,"Italian"
"5418","meraviglia",1.36031287196055e-05,-11.2052107387682,4.5,10,"Italian"
"5419","meravigliosa",3.40078217990138e-06,-12.5915050998881,9,12,"Italian"
"5420","mercatino",6.80156435980275e-06,-11.8983579193282,9,9,"Italian"
"5421","mercato",3.74086039789152e-05,-10.1936098270897,7.45454545454545,7,"Italian"
"5422","mercoledà",3.40078217990138e-06,-12.5915050998881,7,9,"Italian"
"5423","merenda",1.36031287196055e-05,-11.2052107387682,6,7,"Italian"
"5424","merendino",6.80156435980275e-06,-11.8983579193282,4,9,"Italian"
"5425","merli",3.40078217990138e-06,-12.5915050998881,7,5,"Italian"
"5426","merlo",6.80156435980275e-06,-11.8983579193282,8,5,"Italian"
"5427","mescola",1.36031287196055e-05,-11.2052107387682,3.75,7,"Italian"
"5428","mescolare",3.40078217990138e-06,-12.5915050998881,7,9,"Italian"
"5429","mescolati",3.40078217990138e-06,-12.5915050998881,29,9,"Italian"
"5430","mescoli",1.36031287196055e-05,-11.2052107387682,2.75,7,"Italian"
"5431","mescolo",1.02023465397041e-05,-11.49289281122,5.33333333333333,7,"Italian"
"5432","mese",1.36031287196055e-05,-11.2052107387682,9.25,4,"Italian"
"5433","mesi",1.02023465397041e-05,-11.49289281122,10.6666666666667,4,"Italian"
"5434","messa",0.000159836762455365,-8.74135749817804,8.51063829787234,5,"Italian"
"5435","messaggio",2.38054752593096e-05,-10.6455949508328,16,9,"Italian"
"5436","messe",3.74086039789152e-05,-10.1936098270897,7.72727272727273,5,"Italian"
"5437","messi",0.000102023465397041,-9.19030771822595,8.53333333333333,5,"Italian"
"5438","messo",0.000812786940996429,-7.11504154795659,8.65690376569038,5,"Italian"
"5439","met",6.80156435980275e-06,-11.8983579193282,10,3,"Italian"
"5440","metá",3.40078217990138e-06,-12.5915050998881,7,4,"Italian"
"5441","metà",3.74086039789152e-05,-10.1936098270897,9.36363636363636,4,"Italian"
"5442","metro",3.40078217990138e-06,-12.5915050998881,11,5,"Italian"
"5443","mett",3.40078217990138e-06,-12.5915050998881,8,4,"Italian"
"5444","metta",1.36031287196055e-05,-11.2052107387682,11.5,5,"Italian"
"5445","mettano",3.40078217990138e-06,-12.5915050998881,10,7,"Italian"
"5446","mette",0.00110185342628805,-6.81076158409577,8.20679012345679,5,"Italian"
"5447","mette'",6.80156435980276e-05,-9.59577282633411,7,6,"Italian"
"5448","mettendo",2.38054752593096e-05,-10.6455949508328,8.71428571428571,8,"Italian"
"5449","metter",1.02023465397041e-05,-11.49289281122,5.66666666666667,6,"Italian"
"5450","metterai",3.40078217990138e-06,-12.5915050998881,9,8,"Italian"
"5451","mettercele",3.40078217990138e-06,-12.5915050998881,6,10,"Italian"
"5452","metterci",5.10117326985207e-05,-9.88345489878589,10.4,8,"Italian"
"5453","mettere",0.0007413705152185,-7.20701003709901,8.30275229357798,7,"Italian"
"5454","metterei",1.36031287196055e-05,-11.2052107387682,8.25,8,"Italian"
"5455","mettergli",6.80156435980275e-06,-11.8983579193282,6.5,9,"Italian"
"5456","metterla",1.36031287196055e-05,-11.2052107387682,7,8,"Italian"
"5457","metterle",2.38054752593096e-05,-10.6455949508328,8.42857142857143,8,"Italian"
"5458","metterli",3.74086039789152e-05,-10.1936098270897,9.63636363636364,8,"Italian"
"5459","metterlo",9.52219010372386e-05,-9.2593005897129,8.96428571428571,8,"Italian"
"5460","metterne",6.80156435980275e-06,-11.8983579193282,5,8,"Italian"
"5461","mettersi",3.40078217990138e-06,-12.5915050998881,40,8,"Italian"
"5462","metterteli",3.40078217990138e-06,-12.5915050998881,16,10,"Italian"
"5463","metterti",2.04046930794083e-05,-10.79974563066,8.33333333333333,8,"Italian"
"5464","mettete",6.80156435980275e-06,-11.8983579193282,9,7,"Italian"
"5465","metteteli",3.40078217990138e-06,-12.5915050998881,7,9,"Italian"
"5466","mettetevi",3.40078217990138e-06,-12.5915050998881,4,9,"Italian"
"5467","metteva",1.70039108995069e-05,-10.982067187454,7,7,"Italian"
"5468","mettevi",1.02023465397041e-05,-11.49289281122,11.3333333333333,7,"Italian"
"5469","metti",0.00158136371365414,-6.44946769430075,7.16989247311828,5,"Italian"
"5470","mettiamo",0.00140792382247917,-6.56563912606279,6.77053140096618,8,"Italian"
"5471","mettiamoci",4.08093861588165e-05,-10.1065984501001,6.91666666666667,10,"Italian"
"5472","mettiamogli",1.02023465397041e-05,-11.49289281122,9,11,"Italian"
"5473","mettiamoglielo",3.40078217990138e-06,-12.5915050998881,2,14,"Italian"
"5474","mettiamola",1.70039108995069e-05,-10.982067187454,5,10,"Italian"
"5475","mettiamole",1.36031287196055e-05,-11.2052107387682,6.75,10,"Italian"
"5476","mettiamoli",5.78132970583234e-05,-9.75829175583189,9.58823529411765,10,"Italian"
"5477","mettiamolo",4.08093861588165e-05,-10.1065984501001,6.5,10,"Italian"
"5478","mettiamone",3.40078217990138e-06,-12.5915050998881,3,10,"Italian"
"5479","metticela",6.80156435980275e-06,-11.8983579193282,4.5,9,"Italian"
"5480","metticele",1.02023465397041e-05,-11.49289281122,5,9,"Italian"
"5481","metticeli",1.02023465397041e-05,-11.49289281122,6.33333333333333,9,"Italian"
"5482","metticelo",2.38054752593096e-05,-10.6455949508328,5.28571428571429,9,"Italian"
"5483","metticene",3.40078217990138e-06,-12.5915050998881,6,9,"Italian"
"5484","mettici",0.000139432069375956,-8.87793303318379,6.92682926829268,7,"Italian"
"5485","mettigli",2.04046930794083e-05,-10.79974563066,5.16666666666667,8,"Italian"
"5486","mettiglicelo",3.40078217990138e-06,-12.5915050998881,6,12,"Italian"
"5487","mettiglici",3.40078217990138e-06,-12.5915050998881,6,10,"Italian"
"5488","mettigliela",1.36031287196055e-05,-11.2052107387682,4.25,11,"Italian"
"5489","mettigliele",3.40078217990138e-06,-12.5915050998881,4,11,"Italian"
"5490","mettiglielo",2.7206257439211e-05,-10.5120635582083,7.125,11,"Italian"
"5491","mettila",0.000210848495153885,-8.46437071484301,6.14516129032258,7,"Italian"
"5492","mettile",4.76109505186193e-05,-9.95244777027284,5.57142857142857,7,"Italian"
"5493","mettili",0.000176840673354872,-8.64026138130667,7.38461538461539,7,"Italian"
"5494","mettilo",0.000465907158646489,-7.67152417405998,6.83941605839416,7,"Italian"
"5495","mettilola",3.40078217990138e-06,-12.5915050998881,5,9,"Italian"
"5496","mettimao",3.40078217990138e-06,-12.5915050998881,6,8,"Italian"
"5497","mettimelo",6.80156435980275e-06,-11.8983579193282,7.5,9,"Italian"
"5498","mettimi",3.40078217990138e-06,-12.5915050998881,10,7,"Italian"
"5499","mettimo",3.40078217990138e-06,-12.5915050998881,4,7,"Italian"
"5500","mettine",6.80156435980275e-06,-11.8983579193282,3.5,7,"Italian"
"5501","mettiti",0.000190443802074477,-8.56615340915295,8.23214285714286,7,"Italian"
"5502","metto",0.00056793062404353,-7.47351128747135,7.32335329341317,5,"Italian"
"5503","mettono",0.000207447712973984,-8.48063123571479,9.37704918032787,7,"Italian"
"5504","mezza",2.38054752593096e-05,-10.6455949508328,7.71428571428571,5,"Italian"
"5505","mezze",3.40078217990138e-06,-12.5915050998881,6,5,"Italian"
"5506","mezzi",3.40078217990138e-06,-12.5915050998881,5,5,"Italian"
"5507","mezzo",0.000108825029756844,-9.12576919708838,10.8125,5,"Italian"
"5508","mh",0.00116646828770617,-6.75377465272216,3.06705539358601,2,"Italian"
"5509","mhh",6.80156435980275e-06,-11.8983579193282,5.5,3,"Italian"
"5510","mhm",0.000214249277333787,-8.44837037349657,3.26984126984127,3,"Italian"
"5511","mhmh",3.40078217990138e-06,-12.5915050998881,1,4,"Italian"
"5512","mi",0.00276823669443972,-5.88954473388556,8.37469287469287,2,"Italian"
"5513","Mi",3.40078217990138e-06,-12.5915050998881,1,2,"Italian"
"5514","mì",3.40078217990138e-06,-12.5915050998881,7,2,"Italian"
"5515","mi'",3.40078217990138e-06,-12.5915050998881,7,3,"Italian"
"5516","mia",0.00059173609930284,-7.43244980067357,5.58045977011494,3,"Italian"
"5517","miagola",1.36031287196055e-05,-11.2052107387682,6.5,7,"Italian"
"5518","miao",0.00017343989117497,-8.65967946716378,5.86274509803922,4,"Italian"
"5519","miau",2.7206257439211e-05,-10.5120635582083,4.375,4,"Italian"
"5520","mica",0.000462506376466587,-7.67885021415205,9.52941176470588,4,"Italian"
"5521","micetti",3.40078217990138e-06,-12.5915050998881,4,7,"Italian"
"5522","micetto",1.02023465397041e-05,-11.49289281122,2.66666666666667,7,"Italian"
"5523","Michela",2.38054752593096e-05,-10.6455949508328,3.85714285714286,7,"Italian"
"5524","Michelangelo",3.40078217990138e-06,-12.5915050998881,5,12,"Italian"
"5525","Michele",3.06070396191124e-05,-10.3942805225519,7.55555555555556,7,"Italian"
"5526","Michi",6.80156435980275e-06,-11.8983579193282,8.5,5,"Italian"
"5527","micini",3.40078217990138e-06,-12.5915050998881,10,6,"Italian"
"5528","micino",1.02023465397041e-05,-11.49289281122,7.33333333333333,6,"Italian"
"5529","micio",4.08093861588165e-05,-10.1065984501001,5.25,5,"Italian"
"5530","microfono",2.04046930794083e-05,-10.79974563066,7.5,9,"Italian"
"5531","mie",1.36031287196055e-05,-11.2052107387682,5.25,3,"Italian"
"5532","miei",3.40078217990138e-05,-10.2889200068941,7.2,4,"Italian"
"5533","miele",1.36031287196055e-05,-11.2052107387682,16.75,5,"Italian"
"5534","Miglio",6.80156435980275e-06,-11.8983579193282,8,6,"Italian"
"5535","mignolino",6.80156435980275e-06,-11.8983579193282,9,9,"Italian"
"5536","mignolo",1.70039108995069e-05,-10.982067187454,6.2,7,"Italian"
