word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount
balèze,3,3,7.666666666666667,NA,2,NA,6,French (Quebecois),2043005
lira,14,14,8.428571428571429,NA,2,NA,4,French (Quebecois),2043005
aspire,10,10,7.2,NA,NA,NA,6,French (Quebecois),2043005
trouille,1,1,5,NA,1,NA,8,French (Quebecois),2043005
s'empresse,2,2,9.5,NA,NA,NA,10,French (Quebecois),2043005
quitter,8,8,8.625,1,2,NA,7,French (Quebecois),2043005
débris,2,2,10,NA,2,NA,6,French (Quebecois),2043005
grogne-t-il,1,1,12,NA,1,NA,11,French (Quebecois),2043005
reprend,23,23,9.173913043478262,NA,1,1,7,French (Quebecois),2043005
d'autruche,3,3,3.3333333333333335,NA,NA,NA,10,French (Quebecois),2043005
bariolée,1,1,3,NA,NA,1,8,French (Quebecois),2043005
elmer,34,34,6.5588235294117645,3,13,1,5,French (Quebecois),2043005
tilt,1,1,6,NA,1,NA,4,French (Quebecois),2043005
bariolé,10,10,5.7,NA,7,NA,7,French (Quebecois),2043005
ououh,1,1,1,1,NA,NA,5,French (Quebecois),2043005
transcription,5,5,10.8,NA,3,NA,13,French (Quebecois),2043005
ruches,1,1,5,NA,1,NA,6,French (Quebecois),2043005
t,104,104,7.173076923076923,10,51,4,1,French (Quebecois),2043005
baies,4,4,6,NA,1,NA,5,French (Quebecois),2043005
bagages,20,20,5.95,NA,14,NA,7,French (Quebecois),2043005
tan,2,2,8,1,NA,NA,3,French (Quebecois),2043005
misère,7,7,7,NA,3,NA,6,French (Quebecois),2043005
câline,2,2,4,NA,NA,1,6,French (Quebecois),2043005
bine,1,1,3,NA,1,NA,4,French (Quebecois),2043005
pelles,7,7,8.428571428571429,NA,5,NA,6,French (Quebecois),2043005
dirigeable,2,2,11,NA,2,NA,10,French (Quebecois),2043005
promenait,3,3,10.666666666666666,NA,1,NA,9,French (Quebecois),2043005
immeubles,4,4,12.25,NA,2,NA,9,French (Quebecois),2043005
dépêchons,2,2,8.5,NA,NA,NA,9,French (Quebecois),2043005
passe-t-il,6,6,5.333333333333333,NA,5,NA,10,French (Quebecois),2043005
passants,2,2,7,NA,1,NA,8,French (Quebecois),2043005
s'arrêtent,2,2,5,NA,NA,NA,10,French (Quebecois),2043005
s'étonnent,1,1,2,NA,NA,NA,10,French (Quebecois),2043005
nombreux,6,6,13.833333333333334,NA,NA,NA,8,French (Quebecois),2043005
foule,4,4,10,NA,1,NA,5,French (Quebecois),2043005
descendons,1,1,1,1,NA,NA,10,French (Quebecois),2043005
appelez,3,3,3.3333333333333335,NA,1,2,7,French (Quebecois),2043005
habitants,3,3,9.666666666666666,NA,1,NA,9,French (Quebecois),2043005
agents,1,1,7,NA,NA,NA,6,French (Quebecois),2043005
cherchent,5,5,7.8,NA,1,NA,9,French (Quebecois),2043005
contenir,2,2,10,NA,NA,NA,8,French (Quebecois),2043005
l'énorme,4,4,14,NA,NA,NA,8,French (Quebecois),2043005
instruments,15,15,7.933333333333334,NA,5,NA,11,French (Quebecois),2043005
briser,2,2,7,NA,NA,NA,6,French (Quebecois),2043005
adoré,7,7,5.428571428571429,1,4,NA,5,French (Quebecois),2043005
libéré,4,4,10.25,NA,1,NA,6,French (Quebecois),2043005
s'élance,3,3,9.666666666666666,NA,NA,NA,8,French (Quebecois),2043005
s'assombrit,1,1,7,NA,NA,NA,11,French (Quebecois),2043005
orage,6,6,17.666666666666668,NA,2,NA,5,French (Quebecois),2043005
éclate,3,3,8,NA,1,NA,6,French (Quebecois),2043005
flaque,5,5,8.8,NA,NA,NA,6,French (Quebecois),2043005
neuve,8,8,9.5,NA,3,NA,5,French (Quebecois),2043005
promets,10,10,7.9,NA,4,NA,7,French (Quebecois),2043005
passerai,2,2,11,NA,NA,NA,8,French (Quebecois),2043005
pschschschsch,1,1,1,1,NA,NA,13,French (Quebecois),2043005
profond,5,5,5.8,NA,3,NA,7,French (Quebecois),2043005
barbouillé,1,1,6,NA,NA,NA,10,French (Quebecois),2043005
auparavant,1,1,1,1,NA,NA,10,French (Quebecois),2043005
fêteraient,1,1,9,NA,NA,NA,10,French (Quebecois),2043005
peignent,4,4,8.5,1,NA,NA,8,French (Quebecois),2043005
bariolent,1,1,5,NA,NA,NA,9,French (Quebecois),2043005
s'éteindra,2,2,4.5,NA,NA,NA,10,French (Quebecois),2043005
à_coups,1,1,10,NA,NA,NA,7,French (Quebecois),2043005
septembre,24,24,7.583333333333333,NA,5,2,9,French (Quebecois),2043005
bienheureux,1,1,6,NA,NA,1,11,French (Quebecois),2043005
revenez,7,7,5,1,2,1,7,French (Quebecois),2043005
revendre,2,2,7,NA,1,NA,8,French (Quebecois),2043005
revende,1,1,10,NA,NA,NA,7,French (Quebecois),2043005
revendait,1,1,9,NA,NA,NA,9,French (Quebecois),2043005
revend,1,1,9,NA,NA,NA,6,French (Quebecois),2043005
s'achète,1,1,4,NA,NA,NA,8,French (Quebecois),2043005
chaperon_rouge,6,6,5.333333333333333,NA,2,NA,14,French (Quebecois),2043005
oy,17,17,3.2941176470588234,2,14,1,2,French (Quebecois),2043005
débraillé,1,1,4,NA,1,NA,9,French (Quebecois),2043005
fatras,2,2,11.5,NA,NA,NA,6,French (Quebecois),2043005
baladé,2,2,8.5,NA,NA,NA,6,French (Quebecois),2043005
moufles,13,13,4.615384615384615,1,9,NA,7,French (Quebecois),2043005
cabinets,4,4,7.5,NA,2,NA,8,French (Quebecois),2043005
garent,3,3,8.333333333333334,NA,2,NA,6,French (Quebecois),2043005
vendait,6,6,12.666666666666666,NA,NA,NA,7,French (Quebecois),2043005
vendent,5,5,11.2,NA,NA,NA,7,French (Quebecois),2043005
supermarket,1,1,4,NA,1,NA,11,French (Quebecois),2043005
filmera,4,4,8.5,NA,1,NA,7,French (Quebecois),2043005
terminent,1,1,10,NA,NA,NA,9,French (Quebecois),2043005
ine,2,2,5.5,1,1,NA,3,French (Quebecois),2043005
duquel,1,1,6,NA,NA,NA,6,French (Quebecois),2043005
varier,1,1,3,NA,1,NA,6,French (Quebecois),2043005
kiwis,3,3,6.666666666666667,NA,1,NA,5,French (Quebecois),2043005
chewing+gums,1,1,4,NA,NA,NA,12,French (Quebecois),2043005
juteuses,1,1,5,NA,NA,NA,8,French (Quebecois),2043005
nés,12,12,9.416666666666666,NA,8,NA,3,French (Quebecois),2043005
revenons,2,2,4.5,NA,NA,1,8,French (Quebecois),2043005
d'anniversaires,1,1,14,NA,NA,NA,15,French (Quebecois),2043005
ouah_ouah,1,1,5,NA,NA,NA,9,French (Quebecois),2043005
étagère,6,6,7.5,NA,2,NA,7,French (Quebecois),2043005
supermarché,10,10,8,NA,5,NA,11,French (Quebecois),2043005
préparera,1,1,6,NA,NA,NA,9,French (Quebecois),2043005
rouille,3,3,5.333333333333333,NA,3,NA,7,French (Quebecois),2043005
baffe,4,4,9,NA,2,NA,5,French (Quebecois),2043005
drache,2,2,3.5,NA,1,NA,6,French (Quebecois),2043005
nationale,1,1,5,NA,1,NA,9,French (Quebecois),2043005
restais,1,1,13,NA,NA,NA,7,French (Quebecois),2043005
intensivement,1,1,12,NA,1,NA,13,French (Quebecois),2043005
demandera,5,5,6.4,NA,NA,NA,9,French (Quebecois),2043005
fausse,5,5,3.8,NA,1,NA,6,French (Quebecois),2043005
mobylette,7,7,6.428571428571429,NA,5,NA,9,French (Quebecois),2043005
irais,8,8,8.875,NA,1,NA,5,French (Quebecois),2043005
distraire,2,2,6.5,NA,1,NA,9,French (Quebecois),2043005
aimera,7,7,9.142857142857142,NA,NA,NA,6,French (Quebecois),2043005
ouaw,1,1,4,NA,NA,1,4,French (Quebecois),2043005
recyclage,7,7,7.571428571428571,NA,5,NA,9,French (Quebecois),2043005
mécanicien,15,15,5.066666666666666,NA,6,NA,10,French (Quebecois),2043005
l'avances,2,2,6,NA,NA,NA,9,French (Quebecois),2043005
cranke,2,2,4,NA,NA,NA,6,French (Quebecois),2043005
reculent,1,1,11,NA,NA,NA,8,French (Quebecois),2043005
avancent,3,3,8,NA,1,NA,8,French (Quebecois),2043005
lambada,1,1,4,NA,1,NA,7,French (Quebecois),2043005
ukulélé,20,20,5.25,NA,15,NA,7,French (Quebecois),2043005
maca,1,1,2,NA,1,NA,4,French (Quebecois),2043005
macarena,1,1,3,NA,1,NA,8,French (Quebecois),2043005
conté,3,3,9.333333333333334,NA,NA,NA,5,French (Quebecois),2043005
bedaine,6,6,6.5,NA,3,NA,7,French (Quebecois),2043005
griller,11,11,9,1,2,NA,7,French (Quebecois),2043005
signes,17,17,18.705882352941178,NA,5,NA,6,French (Quebecois),2043005
aladin,24,24,6.416666666666667,NA,16,1,6,French (Quebecois),2043005
supposée,1,1,10,NA,NA,NA,8,French (Quebecois),2043005
dansait,5,5,9,NA,1,NA,7,French (Quebecois),2043005
croche,9,9,5.555555555555555,NA,7,NA,6,French (Quebecois),2043005
arrange,4,4,8.75,NA,1,1,7,French (Quebecois),2043005
ninja,1,1,8,NA,NA,NA,5,French (Quebecois),2043005
d'étoiles,3,3,5.666666666666667,NA,NA,NA,9,French (Quebecois),2043005
habituellement,14,14,9.928571428571429,NA,2,5,14,French (Quebecois),2043005
minous,7,7,8.714285714285714,NA,4,NA,6,French (Quebecois),2043005
bloc,6,6,7.833333333333333,NA,4,NA,4,French (Quebecois),2043005
devienne,8,8,9.875,NA,NA,NA,8,French (Quebecois),2043005
lac,49,49,10.204081632653061,2,25,1,3,French (Quebecois),2043005
baigne,21,21,7,NA,11,NA,6,French (Quebecois),2043005
d'aide,9,9,5.666666666666667,NA,NA,NA,6,French (Quebecois),2043005
pluto,28,28,4.535714285714286,1,16,5,5,French (Quebecois),2043005
yolande,17,17,8.058823529411764,NA,10,NA,7,French (Quebecois),2043005
poigné,2,2,6.5,NA,NA,NA,6,French (Quebecois),2043005
becquer,8,8,4.75,NA,NA,3,7,French (Quebecois),2043005
becques,1,1,3,NA,NA,NA,7,French (Quebecois),2043005
échappé,11,11,7.2727272727272725,NA,3,NA,7,French (Quebecois),2043005
flatte,6,6,8.166666666666666,NA,1,2,6,French (Quebecois),2043005
dollars,6,6,7.333333333333333,NA,4,NA,7,French (Quebecois),2043005
m'acheter,3,3,7.333333333333333,NA,NA,NA,9,French (Quebecois),2043005
airs,5,5,8.2,NA,4,NA,4,French (Quebecois),2043005
couettes,20,20,6.55,1,10,NA,8,French (Quebecois),2043005
cape,14,14,7.357142857142857,NA,8,1,4,French (Quebecois),2043005
plient,1,1,5,NA,NA,NA,6,French (Quebecois),2043005
bicyclettes,6,6,6.833333333333333,NA,3,NA,11,French (Quebecois),2043005
youille,4,4,5,NA,4,NA,7,French (Quebecois),2043005
flèches,17,17,7.411764705882353,NA,10,NA,7,French (Quebecois),2043005
lancent,1,1,4,NA,NA,NA,7,French (Quebecois),2043005
portrait,2,2,6,NA,NA,NA,8,French (Quebecois),2043005
ballon+panier,1,1,7,NA,1,NA,13,French (Quebecois),2043005
poigner,8,8,9.125,NA,3,NA,7,French (Quebecois),2043005
grosse_douceur,2,2,3,NA,1,NA,14,French (Quebecois),2043005
mac_donald,4,4,5.5,NA,2,NA,10,French (Quebecois),2043005
dessine-moi,1,1,1,1,NA,NA,11,French (Quebecois),2043005
reculer,26,26,7.269230769230769,NA,9,NA,7,French (Quebecois),2043005
tom,32,32,6.8125,1,11,4,3,French (Quebecois),2043005
jerry,6,6,7.833333333333333,NA,4,NA,5,French (Quebecois),2043005
patate,86,86,7.72093023255814,NA,46,3,6,French (Quebecois),2043005
popsicles,1,1,4,NA,1,NA,9,French (Quebecois),2043005
cornets,1,1,2,NA,1,NA,7,French (Quebecois),2043005
bouh,75,75,2.7466666666666666,39,18,6,4,French (Quebecois),2043005
l'agrandir,5,5,4.4,NA,NA,NA,10,French (Quebecois),2043005
tannante,1,1,3,NA,1,NA,8,French (Quebecois),2043005
frapperait,1,1,6,NA,NA,NA,10,French (Quebecois),2043005
dingo,31,31,4.935483870967742,1,18,1,5,French (Quebecois),2043005
dauphins,30,30,6.566666666666666,NA,18,NA,8,French (Quebecois),2043005
donald,19,19,5.578947368421052,1,8,4,6,French (Quebecois),2043005
fonctionnerait,1,1,17,NA,1,NA,14,French (Quebecois),2043005
colore,2,2,9,NA,NA,NA,6,French (Quebecois),2043005
transparents,3,3,15.333333333333334,NA,1,NA,12,French (Quebecois),2043005
l'habit,7,7,8.428571428571429,NA,NA,NA,7,French (Quebecois),2043005
souliers,22,22,5.681818181818182,NA,14,NA,8,French (Quebecois),2043005
homards,2,2,23.5,NA,NA,NA,7,French (Quebecois),2043005
pinces,26,26,9.153846153846153,NA,10,NA,6,French (Quebecois),2043005
crabes,18,18,9,NA,8,NA,6,French (Quebecois),2043005
pincerais,1,1,3,NA,1,NA,9,French (Quebecois),2043005
orteil,12,12,7.166666666666667,2,7,NA,6,French (Quebecois),2043005
turquoise,2,2,6,NA,NA,NA,9,French (Quebecois),2043005
épaulards,3,3,6.333333333333333,NA,2,NA,9,French (Quebecois),2043005
sud,4,4,11.25,NA,2,NA,3,French (Quebecois),2043005
phoques,10,10,5.8,NA,8,NA,7,French (Quebecois),2043005
voyages,4,4,11,NA,1,NA,7,French (Quebecois),2043005
crinières,1,1,8,NA,1,NA,9,French (Quebecois),2043005
lionne,29,29,6.172413793103448,1,15,1,6,French (Quebecois),2043005
magicien,16,16,7.375,NA,11,NA,8,French (Quebecois),2043005
jonglait,2,2,10,NA,NA,NA,8,French (Quebecois),2043005
lançait,2,2,8,NA,NA,NA,7,French (Quebecois),2043005
apparaître,9,9,9.666666666666666,NA,3,NA,10,French (Quebecois),2043005
buvait,4,4,7.25,NA,NA,NA,6,French (Quebecois),2043005
remettait,2,2,14.5,NA,NA,NA,9,French (Quebecois),2043005
reprenait,3,3,11.333333333333334,NA,NA,NA,9,French (Quebecois),2043005
épées,6,6,5.5,NA,3,NA,5,French (Quebecois),2043005
anneaux,5,5,7,NA,3,NA,7,French (Quebecois),2043005
pétard,8,8,4.5,3,3,NA,6,French (Quebecois),2043005
riait,2,2,7,NA,NA,NA,5,French (Quebecois),2043005
échappés,2,2,14,NA,1,NA,8,French (Quebecois),2043005
perdus,7,7,6.571428571428571,NA,3,NA,6,French (Quebecois),2043005
slinky,1,1,2,NA,1,NA,6,French (Quebecois),2043005
pataugeuse,1,1,13,NA,NA,NA,10,French (Quebecois),2043005
autobus,8,8,8.75,NA,4,NA,7,French (Quebecois),2043005
vente,4,4,15,NA,2,NA,5,French (Quebecois),2043005
cahiers,12,12,9.583333333333334,NA,5,NA,7,French (Quebecois),2043005
s'assit,2,2,4,NA,NA,NA,7,French (Quebecois),2043005
hercule,13,13,6.384615384615385,NA,5,1,7,French (Quebecois),2043005
armature,1,1,5,NA,1,NA,8,French (Quebecois),2043005
protège,15,15,9.4,NA,3,NA,7,French (Quebecois),2043005
bébite,11,11,9.727272727272727,NA,5,NA,6,French (Quebecois),2043005
qu'hercule,1,1,5,NA,NA,NA,10,French (Quebecois),2043005
pince-moi,1,1,3,NA,NA,1,9,French (Quebecois),2043005
buttes,1,1,4,NA,NA,NA,6,French (Quebecois),2043005
bang,15,15,2.533333333333333,5,9,1,4,French (Quebecois),2043005
kakaboum,1,1,1,1,NA,NA,8,French (Quebecois),2043005
tunnels,2,2,12.5,NA,NA,NA,7,French (Quebecois),2043005
s'attachent,2,2,5.5,NA,NA,NA,11,French (Quebecois),2043005
casse+tête,57,57,7.052631578947368,1,33,NA,10,French (Quebecois),2043005
sifflet,21,21,8.047619047619047,NA,11,NA,7,French (Quebecois),2043005
tchouf,2,2,2,NA,2,NA,6,French (Quebecois),2043005
siffler,6,6,5,NA,4,1,7,French (Quebecois),2043005
patiner,3,3,11.666666666666666,NA,NA,NA,7,French (Quebecois),2043005
patinoire,3,3,8.666666666666666,NA,2,NA,9,French (Quebecois),2043005
rapportés,1,1,7,NA,NA,NA,9,French (Quebecois),2043005
roche,7,7,6.142857142857143,NA,6,NA,5,French (Quebecois),2043005
touc,102,102,4.049019607843137,28,48,23,4,French (Quebecois),2043005
doing,5,5,2.2,NA,5,NA,5,French (Quebecois),2043005
d'amener,1,1,6,NA,NA,NA,8,French (Quebecois),2043005
voups,1,1,14,NA,NA,NA,5,French (Quebecois),2043005
joueurs,4,4,9.75,NA,NA,NA,7,French (Quebecois),2043005
hockey,17,17,8.941176470588236,NA,11,NA,6,French (Quebecois),2043005
m'écouter,3,3,7.666666666666667,NA,NA,NA,9,French (Quebecois),2043005
asseois-toi,2,2,1,2,NA,NA,11,French (Quebecois),2043005
manquer,7,7,8,NA,1,NA,7,French (Quebecois),2043005
congés,1,1,6,NA,1,NA,6,French (Quebecois),2043005
meuh,86,86,3.1627906976744184,31,41,6,4,French (Quebecois),2043005
rate,9,9,11.777777777777779,NA,NA,NA,4,French (Quebecois),2043005
arrangés,1,1,4,NA,1,NA,8,French (Quebecois),2043005
concentres,4,4,8,NA,2,NA,10,French (Quebecois),2043005
concentrée,10,10,5.3,NA,5,1,10,French (Quebecois),2043005
taisez,1,1,9,NA,NA,1,6,French (Quebecois),2043005
concentre,10,10,6.3,NA,1,3,9,French (Quebecois),2043005
remettais,2,2,9.5,NA,NA,NA,9,French (Quebecois),2043005
aurons,1,1,9,NA,NA,NA,6,French (Quebecois),2043005
daimon,1,1,8,NA,1,NA,6,French (Quebecois),2043005
ressemble-t-il,1,1,7,NA,NA,NA,14,French (Quebecois),2043005
t'avoir,2,2,18.5,NA,NA,NA,7,French (Quebecois),2043005
badigeonner,1,1,7,NA,NA,NA,11,French (Quebecois),2043005
criquer,6,6,5.333333333333333,1,4,1,7,French (Quebecois),2043005
verbe,5,5,6.8,NA,1,NA,5,French (Quebecois),2043005
secrets,2,2,17.5,NA,NA,NA,7,French (Quebecois),2043005
l'oublier,7,7,5.571428571428571,NA,NA,NA,9,French (Quebecois),2043005
qu'je,6,6,8.666666666666666,NA,NA,NA,5,French (Quebecois),2043005
menteuses,1,1,9,NA,NA,NA,9,French (Quebecois),2043005
d'appuyer,11,11,9.818181818181818,NA,NA,NA,9,French (Quebecois),2043005
casse+têtes,3,3,7.666666666666667,NA,NA,NA,11,French (Quebecois),2043005
l'essaye,3,3,2.3333333333333335,NA,NA,NA,8,French (Quebecois),2043005
hey,8,8,5.75,3,NA,4,3,French (Quebecois),2043005
complété,1,1,5,NA,NA,NA,8,French (Quebecois),2043005
grégoire,294,294,7.040816326530612,11,163,46,8,French (Quebecois),2043005
soldat,9,9,4.555555555555555,NA,9,NA,6,French (Quebecois),2043005
l'aideras,1,1,6,NA,NA,NA,9,French (Quebecois),2043005
arielle,26,26,4.923076923076923,4,16,1,7,French (Quebecois),2043005
pelochon,1,1,4,NA,1,NA,8,French (Quebecois),2043005
l'écoutait,2,2,6.5,NA,NA,NA,10,French (Quebecois),2043005
s'embrasser,1,1,6,NA,NA,NA,11,French (Quebecois),2043005
trouve-moi,1,1,7,NA,NA,1,10,French (Quebecois),2043005
capot,2,2,5.5,NA,NA,NA,5,French (Quebecois),2043005
s'ouvrent,3,3,5.666666666666667,NA,NA,NA,9,French (Quebecois),2043005
policier,42,42,6.404761904761905,1,25,1,8,French (Quebecois),2043005
d'autos,1,1,5,NA,NA,NA,7,French (Quebecois),2043005
bleuet,2,2,6,NA,NA,NA,6,French (Quebecois),2043005
bleuets,3,3,4.666666666666667,NA,3,NA,7,French (Quebecois),2043005
poufff,1,1,1,1,NA,NA,6,French (Quebecois),2043005
youh,33,33,4.303030303030303,12,18,3,4,French (Quebecois),2043005
elmo,27,27,6,1,8,3,4,French (Quebecois),2043005
crocroc,8,8,7.5,NA,4,NA,7,French (Quebecois),2043005
aouhou,1,1,2,NA,NA,1,6,French (Quebecois),2043005
redonnée,1,1,6,NA,1,NA,8,French (Quebecois),2043005
demande-moi,3,3,5,NA,NA,NA,11,French (Quebecois),2043005
tututuutut,1,1,1,1,NA,NA,10,French (Quebecois),2043005
conduis,8,8,4.875,NA,2,NA,7,French (Quebecois),2043005
waouh,5,5,1.6,3,1,1,5,French (Quebecois),2043005
réparateurs,2,2,6,NA,2,NA,11,French (Quebecois),2043005
finissent,3,3,14.666666666666666,NA,NA,NA,9,French (Quebecois),2043005
motocyclette,4,4,3.5,NA,3,NA,12,French (Quebecois),2043005
saint_hubert,2,2,7,NA,2,NA,12,French (Quebecois),2043005
suis-moi,1,1,1,1,NA,NA,8,French (Quebecois),2043005
accidents,14,14,8,NA,8,NA,9,French (Quebecois),2043005
rendus,3,3,7.666666666666667,NA,NA,NA,6,French (Quebecois),2043005
ambulance,10,10,5.8,1,6,NA,9,French (Quebecois),2043005
tch,20,20,4.95,1,10,6,3,French (Quebecois),2043005
réparées,2,2,4.5,NA,2,NA,8,French (Quebecois),2043005
apporte-moi,1,1,5,NA,NA,NA,11,French (Quebecois),2043005
toupet,3,3,18.333333333333332,NA,1,NA,6,French (Quebecois),2043005
youhouh,4,4,1,4,NA,NA,7,French (Quebecois),2043005
yeah,7,7,1.4285714285714286,5,1,1,4,French (Quebecois),2043005
petit_brun,13,13,5.615384615384615,NA,9,1,10,French (Quebecois),2043005
russes,1,1,3,NA,1,NA,6,French (Quebecois),2043005
ploc,2,2,1.5,1,NA,1,4,French (Quebecois),2043005
fun,17,17,6.176470588235294,NA,8,NA,3,French (Quebecois),2043005
rame,3,3,6,1,2,NA,4,French (Quebecois),2043005
s'écoule,2,2,10.5,NA,NA,NA,8,French (Quebecois),2043005
comprendrai,2,2,6.5,NA,1,NA,11,French (Quebecois),2043005
déborderait,1,1,12,NA,NA,NA,11,French (Quebecois),2043005
rectangles,1,1,20,NA,NA,NA,10,French (Quebecois),2043005
ovales,1,1,20,NA,NA,NA,6,French (Quebecois),2043005
losanges,5,5,8.8,NA,4,NA,8,French (Quebecois),2043005
bricolage,17,17,7,1,10,NA,9,French (Quebecois),2043005
activité,9,9,9.88888888888889,NA,5,NA,8,French (Quebecois),2043005
serveur,1,1,4,NA,NA,NA,7,French (Quebecois),2043005
cuisiniers,4,4,5.75,NA,2,NA,10,French (Quebecois),2043005
chefs,5,5,4,NA,2,NA,5,French (Quebecois),2043005
chefettes,3,3,4,NA,3,NA,9,French (Quebecois),2043005
manqué,10,10,5.9,NA,3,NA,6,French (Quebecois),2043005
étape,8,8,9.125,NA,2,NA,5,French (Quebecois),2043005
terrain,12,12,8,NA,3,NA,7,French (Quebecois),2043005
habiles,2,2,7.5,NA,1,NA,7,French (Quebecois),2043005
tanné,4,4,5.25,NA,2,NA,5,French (Quebecois),2043005
projet,9,9,12.222222222222221,NA,3,NA,6,French (Quebecois),2043005
étampes,2,2,8.5,NA,NA,NA,7,French (Quebecois),2043005
étampe,3,3,8.333333333333334,NA,NA,NA,6,French (Quebecois),2043005
rouvres,5,5,3.6,NA,4,NA,7,French (Quebecois),2043005
pirouette,23,23,6.782608695652174,2,12,1,9,French (Quebecois),2043005
fantôme,62,62,7.338709677419355,NA,30,NA,7,French (Quebecois),2043005
halloween,12,12,6.833333333333333,1,7,NA,9,French (Quebecois),2043005
blesser,6,6,7.5,1,4,NA,7,French (Quebecois),2043005
enregistrait,1,1,4,NA,NA,NA,12,French (Quebecois),2043005
réfléchissais,1,1,9,NA,1,NA,13,French (Quebecois),2043005
poison,8,8,7.875,NA,8,NA,6,French (Quebecois),2043005
lirai,5,5,10,NA,NA,NA,5,French (Quebecois),2043005
tuée,4,4,6,NA,2,NA,4,French (Quebecois),2043005
enfer,3,3,4.666666666666667,NA,2,NA,5,French (Quebecois),2043005
emprisonné,3,3,7.666666666666667,NA,1,NA,10,French (Quebecois),2043005
enfermé,7,7,9.285714285714286,NA,3,NA,7,French (Quebecois),2043005
attaqué,3,3,8.666666666666666,NA,NA,NA,7,French (Quebecois),2043005
piquée,4,4,7.25,NA,2,NA,6,French (Quebecois),2043005
jettera,5,5,9.8,NA,NA,NA,7,French (Quebecois),2043005
interrogées,1,1,4,NA,1,NA,11,French (Quebecois),2043005
interrogé,1,1,7,NA,NA,NA,9,French (Quebecois),2043005
mensonges,1,1,4,NA,1,NA,9,French (Quebecois),2043005
dresser,3,3,8.666666666666666,NA,1,NA,7,French (Quebecois),2043005
coiffe-toi,2,2,3,NA,NA,2,10,French (Quebecois),2043005
montre-toi,1,1,5,NA,NA,1,10,French (Quebecois),2043005
l'électricité,5,5,7.8,NA,NA,NA,13,French (Quebecois),2043005
statique,2,2,6,NA,NA,NA,8,French (Quebecois),2043005
gel,5,5,9.6,NA,3,NA,3,French (Quebecois),2043005
flocons,3,3,10.333333333333334,NA,1,NA,7,French (Quebecois),2043005
pacifique,1,1,5,NA,NA,NA,9,French (Quebecois),2043005
rates,3,3,9.333333333333334,NA,2,NA,5,French (Quebecois),2043005
éclaire,11,11,3.909090909090909,3,2,1,7,French (Quebecois),2043005
fermant,3,3,7.333333333333333,NA,NA,NA,7,French (Quebecois),2043005
tricher,23,23,6.6521739130434785,NA,13,NA,7,French (Quebecois),2043005
puissante,1,1,10,NA,1,NA,9,French (Quebecois),2043005
l'éteindre,11,11,6.909090909090909,NA,NA,NA,10,French (Quebecois),2043005
certainement,8,8,6.5,1,3,1,12,French (Quebecois),2043005
boumbadaboum,3,3,2,2,1,NA,12,French (Quebecois),2043005
cocotte+minute,2,2,5,NA,NA,NA,14,French (Quebecois),2043005
adrien,2846,2846,7.164089950808152,135,1385,441,6,French (Quebecois),2043005
désespères,2,2,11.5,NA,1,NA,10,French (Quebecois),2043005
jouboudou,14,14,5.642857142857143,NA,7,2,9,French (Quebecois),2043005
ravagé,1,1,10,NA,NA,NA,6,French (Quebecois),2043005
croyez,5,5,9,NA,1,NA,6,French (Quebecois),2043005
ko,13,13,7.076923076923077,1,9,NA,2,French (Quebecois),2043005
vif,4,4,8.75,NA,2,NA,3,French (Quebecois),2043005
d'échecs,1,1,19,NA,NA,NA,8,French (Quebecois),2043005
s'amusait,3,3,14.666666666666666,NA,NA,NA,9,French (Quebecois),2043005
